query_id,question,resolved_doc_id,doc_id,chunk_id,doi,pmid,title,relevance,rationale,annotator,adjudication_status
thrombosis_q022,Were there any safety signals indicating increased thromboembolic or cardiovascular risk associated with upadacitinib treatment?,17947ad83c8c817f4ec92cb4110370ba617268d38b4d846b42f62205dfba0481,17947ad83c8c817f4ec92cb4110370ba617268d38b4d846b42f62205dfba0481,158d5882-493a-5fa9-a895-eb2177cd0048,10.1001/jamadermatol.2023.5509,,Short-Term Cardiovascular Complications in Dermatology Patients Receiving JAK-STAT Inhibitors: A Meta-Analysis of Randomized Clinical Trials.,2,Direct evidence for the asked comparison.,codex_semantic_review,accepted
thrombosis_q022,Were there any safety signals indicating increased thromboembolic or cardiovascular risk associated with upadacitinib treatment?,18baacf180235a1e5ddcd1f0b20cadfaba58a3ea98acf532932a760e36a79693,18baacf180235a1e5ddcd1f0b20cadfaba58a3ea98acf532932a760e36a79693,08ce4c39-6eaa-5002-9296-e15b1b36e4ee,10.1007/s11239-024-03021-x,,The use of non-vitamin K antagonist oral anticoagulants in chronic thromboembolic pulmonary hypertension: an updated meta-analysis.,0,Different intervention or outcome (NOACs in CTEPH),codex_semantic_review,accepted
thrombosis_q022,Were there any safety signals indicating increased thromboembolic or cardiovascular risk associated with upadacitinib treatment?,1ade146caffade0751c48f219f6fab5ecd856e44f7ba229b5be3e8ff935df650,1ade146caffade0751c48f219f6fab5ecd856e44f7ba229b5be3e8ff935df650,6786ee87-a8b6-53c5-aa33-e14643921953,10.1007/s00590-024-04071-w,,Antithrombotic prophylaxis following total knee arthroplasty: a level I Bayesian network meta-analysis.,0,Unrelated use of similar terms.,codex_semantic_review,accepted
thrombosis_q022,Were there any safety signals indicating increased thromboembolic or cardiovascular risk associated with upadacitinib treatment?,1c57d139462323547b2238e536ec47cacabd3239af74c20c1845cc076d32d93d,1c57d139462323547b2238e536ec47cacabd3239af74c20c1845cc076d32d93d,7bc6e9b2-c34d-5b53-986f-428ca233b53a,10.1007/s12664-024-01720-0,,Insights into adverse events and safety profile of upadacitinib in the management of inflammatory bowel diseases - A meta-analysis of randomized controlled trials.,2,Direct evidence for the asked comparison.,codex_semantic_review,accepted
thrombosis_q022,Were there any safety signals indicating increased thromboembolic or cardiovascular risk associated with upadacitinib treatment?,27a55b1a6e708220e4477ae500353c0c957bf81a19c2669cd74cd6594062b84b,27a55b1a6e708220e4477ae500353c0c957bf81a19c2669cd74cd6594062b84b,c79aa478-742e-50a5-880f-5f016ff752de,10.1016/j.semarthrit.2025.152741,,Direct oral anticoagulants versus Vitamin K antagonists in antiphospholipid syndrome: A systematic review and meta-analysis.,2,Direct evidence for increased thromboembolic risk associated with DOACs treatment in APS patients.,codex_semantic_review,accepted
thrombosis_q022,Were there any safety signals indicating increased thromboembolic or cardiovascular risk associated with upadacitinib treatment?,28490172d10d25e35b52a06c811f968f831e10a971f0be3a3d006fb68fbf50b0,28490172d10d25e35b52a06c811f968f831e10a971f0be3a3d006fb68fbf50b0,d0243281-8170-5baa-aa2e-f34e8cfb398b,10.1097/JS9.0000000000001307,,"Appropriate thromboprophylaxis strategy for COVID-19 patients on dosage, antiplatelet therapy, outpatient, and postdischarge prophylaxis: a meta-analysis of randomized controlled trials.",0,Different intervention or outcome.,codex_semantic_review,accepted
thrombosis_q022,Were there any safety signals indicating increased thromboembolic or cardiovascular risk associated with upadacitinib treatment?,348f9b8867cce0c433e8b4d9e97470a15ee6d3b0a38afafcffd46227c202457a,348f9b8867cce0c433e8b4d9e97470a15ee6d3b0a38afafcffd46227c202457a,51250f1f-71e8-5525-8238-97a57cc6d19c,10.1016/j.thromres.2024.109093,,Comparative effectiveness among thromboprophylaxis strategies after the Fontan operation: A systematic review and network meta-analysis.,0,Different population and thromboprophylaxis strategies.,codex_semantic_review,accepted
thrombosis_q022,Were there any safety signals indicating increased thromboembolic or cardiovascular risk associated with upadacitinib treatment?,3ddde229308c579a2e6e9f60e359eeccc5584c8065d2f87d08dd19c4958c4f11,3ddde229308c579a2e6e9f60e359eeccc5584c8065d2f87d08dd19c4958c4f11,d8d2d369-4d1f-5674-9155-8445d3713a54,10.1080/14796678.2025.2484119,,Real-world evidence comparing oral anticoagulants for NVAF in Europe: a systematic review and network meta-analysis.,0,Different intervention or outcome.,codex_semantic_review,accepted
thrombosis_q022,Were there any safety signals indicating increased thromboembolic or cardiovascular risk associated with upadacitinib treatment?,45dbec756507c32c1c4a4d60606dce0dc6f58dec598dd96b398d623ab521beb5,45dbec756507c32c1c4a4d60606dce0dc6f58dec598dd96b398d623ab521beb5,2d4279a9-de79-57b4-8294-56ab6687b35d,10.1007/s10557-024-07620-x,,Clinical Efficacy and Safety of Novel Anticoagulants for the Management of Venous Thromboembolism in Patients with Cancer: A Systematic Review and Meta-Analysis.,0,"Focus on venous thromboembolism in cancer patients, not upadacitinib treatment.",codex_semantic_review,accepted
thrombosis_q022,Were there any safety signals indicating increased thromboembolic or cardiovascular risk associated with upadacitinib treatment?,4d5761f2327a6e7a305981129b38a36697465ac6bd5004a6be6c216f022b9595,4d5761f2327a6e7a305981129b38a36697465ac6bd5004a6be6c216f022b9595,33895ef7-738a-502e-a741-a0e8dc60507a,10.1177/10760296241298661,,Outcomes of Emicizumab in Acquired Hemophilia Patients: A Systematic Review.,1,"Mentions adverse events of deep venous thrombosis and stroke, but does not specifically address upadacitinib or cardiovascular risk.",codex_semantic_review,accepted
thrombosis_q022,Were there any safety signals indicating increased thromboembolic or cardiovascular risk associated with upadacitinib treatment?,4ec8ea542b3b5def8d37445905b2c73f6e654a688ca4e4128538199419a0c4fb,4ec8ea542b3b5def8d37445905b2c73f6e654a688ca4e4128538199419a0c4fb,5dd715d9-1b40-5279-9fcb-05c22ff68371,10.1177/10760296251372947,,Efficacy of Factor Xa Inhibitors Versus Placebo in Thromboprophylaxis for Cancer-Associated Thromboembolism: A Systematic Review and Meta-analysis.,0,Different intervention or outcome.,codex_semantic_review,accepted
thrombosis_q022,Were there any safety signals indicating increased thromboembolic or cardiovascular risk associated with upadacitinib treatment?,55009ec881b42298ad1d384ff8cd04f8ab1474ec0643dac96b0ce456f36d44b3,55009ec881b42298ad1d384ff8cd04f8ab1474ec0643dac96b0ce456f36d44b3,cc22517e-a8b2-565e-aada-62dde18ef5ea,10.31557/APJCP.2024.25.7.2237,,The Role of Anticoagulation on Venous Thromboembolism Primary Prophylaxis in Low- to Intermediate-Risk Ambulatory Cancer Patients: A Systematic Review and Meta-Analysis of Randomized Controlled Trials.,0,Different population or outcome.,codex_semantic_review,accepted
thrombosis_q022,Were there any safety signals indicating increased thromboembolic or cardiovascular risk associated with upadacitinib treatment?,591d086a7874974b8a6e16056345c5d11357d6e32f9066746f1242a9b87afe09,591d086a7874974b8a6e16056345c5d11357d6e32f9066746f1242a9b87afe09,db7ef264-73ba-5ed8-82b6-34b6667f8c90,10.1016/j.rpth.2025.102928,,Effects on mortality of extended versus short-term anticoagulation in venous thromboembolism: a systematic review and meta-analysis of randomized trials.,0,Different anticoagulation strategies for VTE treatment.,codex_semantic_review,accepted
thrombosis_q022,Were there any safety signals indicating increased thromboembolic or cardiovascular risk associated with upadacitinib treatment?,5e0d8f3809b67672a05694abf4dc1fe68739bf0b5039806c7189cc81fd88801b,5e0d8f3809b67672a05694abf4dc1fe68739bf0b5039806c7189cc81fd88801b,f2cbacd6-7e43-5c4c-bea1-d56d09110349,10.1080/07853890.2025.2455536,,Cardiovascular safety of Janus kinase inhibitors in inflammatory bowel disease: a systematic review and network meta-analysis.,1,"Mentions cardiovascular risks associated with Upadacitinib, but does not directly answer the question about thromboembolic or cardiovascular risk in the context of Upadacitinib tre",codex_semantic_review,accepted
thrombosis_q022,Were there any safety signals indicating increased thromboembolic or cardiovascular risk associated with upadacitinib treatment?,5e4299ba07d53ed3fb4bb356b686e5e64d97fd22f5d7753792434abdfe39199f,5e4299ba07d53ed3fb4bb356b686e5e64d97fd22f5d7753792434abdfe39199f,88aa684e-ae00-5e6b-a53c-9304d091cea0,10.1177/10760296241274750,,Effect of Direct Oral Anticoagulants in Patients with Splanchnic Vein Thrombosis: A Systematic Reviews and Meta-Analysis.,1,"Evaluates DOACs vs VKAs in splanchnic vein thrombosis, but does not address upadacitinib or cardiovascular risk.",codex_semantic_review,accepted
thrombosis_q022,Were there any safety signals indicating increased thromboembolic or cardiovascular risk associated with upadacitinib treatment?,64ae0fd5a5a2a52a9d7cd47f4db804aef95b00d1393871baa2bbfd3bf8cb9b42,64ae0fd5a5a2a52a9d7cd47f4db804aef95b00d1393871baa2bbfd3bf8cb9b42,a8120c59-c346-5f5f-88f9-0ff625400f7c,10.3310/AWTW6200,,Evaluation of venous thromboembolism risk assessment models for hospital inpatients: the VTEAM evidence synthesis.,0,"Different topic, focus on risk assessment models rather than treatment effects.",codex_semantic_review,accepted
thrombosis_q022,Were there any safety signals indicating increased thromboembolic or cardiovascular risk associated with upadacitinib treatment?,6c3b6f13486279fe69ed782fa613ce9c15532941e6a66dc8622d260e0b2a94cf,6c3b6f13486279fe69ed782fa613ce9c15532941e6a66dc8622d260e0b2a94cf,f76f672b-0a98-5ac6-82e4-25549bda30f9,10.1016/j.ejso.2025.109649,,Efficacy of direct oral anticoagulants versus low-molecular-weight heparin for thromboprophylaxis after gynecological cancer surgery: A systematic review and meta-analysis.,0,"Compares DOACs to LMWH for postoperative VTE prophylaxis, unrelated to upadacitinib.",codex_semantic_review,accepted
thrombosis_q022,Were there any safety signals indicating increased thromboembolic or cardiovascular risk associated with upadacitinib treatment?,6d7a5872d657d2d0b22085af89c572f4856a70ce9b801ca4fc40876c77bdf161,6d7a5872d657d2d0b22085af89c572f4856a70ce9b801ca4fc40876c77bdf161,5c78b6fb-c578-571d-9ea0-c776bbd2abd0,10.1016/j.thromres.2024.109101,,Anticoagulants for the treatment of isolated lower limb superficial vein thrombosis a Bayesian network meta-analysis of randomized controlled trials.,1,"Evaluates anticoagulants in isolated superficial vein thrombosis, but does not address upadacitinib or cardiovascular risk directly.",codex_semantic_review,accepted
thrombosis_q022,Were there any safety signals indicating increased thromboembolic or cardiovascular risk associated with upadacitinib treatment?,6da88a6b908486af86f5a20f753d217f555a37aa5085085ffc23991a7c2e21dc,6da88a6b908486af86f5a20f753d217f555a37aa5085085ffc23991a7c2e21dc,cabbc405-bef3-56e2-8903-a8524cf457f0,10.1186/s12873-024-01119-2,,Effectiveness and safety of prehospital tranexamic acid in patients with trauma: an updated systematic review and meta-analysis with trial sequential analysis.,2,Direct evidence for increased risks of thromboembolism associated with prehospital TXA treatment.,codex_semantic_review,accepted
thrombosis_q022,Were there any safety signals indicating increased thromboembolic or cardiovascular risk associated with upadacitinib treatment?,7ecf5c25f29ecb581f1309f2d32f189f61babb5790744a33858d5c8a6cd7d6e4,7ecf5c25f29ecb581f1309f2d32f189f61babb5790744a33858d5c8a6cd7d6e4,d83377a5-a55d-5399-99eb-ecee6e4becbb,10.1007/s40263-025-01185-5,,Relationship between Tranexamic Acid Use and Safety in Patients with Acute Brain Injury: A Systematic Review and Meta-analysis of Mortality and Thromboembolic Events.,2,Direct evidence of increased thromboembolic events with prolonged TXA administration.,codex_semantic_review,accepted
thrombosis_q022,Were there any safety signals indicating increased thromboembolic or cardiovascular risk associated with upadacitinib treatment?,8417d85579abd55b86c2e52173cd7e64aae36d0353c3e0f8cb95d8042fae2bd9,8417d85579abd55b86c2e52173cd7e64aae36d0353c3e0f8cb95d8042fae2bd9,0767b754-7ad4-5ca9-b0a4-6c46accc38e3,10.1016/j.jvsv.2025.102228,,Utility of venoactive compounds in post-thrombotic syndrome: A systematic review.,0,Different intervention or outcome (venoactive compounds for post-thrombotic syndrome),codex_semantic_review,accepted
thrombosis_q022,Were there any safety signals indicating increased thromboembolic or cardiovascular risk associated with upadacitinib treatment?,8bd34b114fbe377be7578015cab0bbabb1ab3723931c35dda858715902cecf90,8bd34b114fbe377be7578015cab0bbabb1ab3723931c35dda858715902cecf90,2061f56e-260d-5158-9697-e10599ae50b3,10.1016/j.rpth.2024.102613,,Primary thromboprophylaxis in ambulatory symptomatic patients with COVID-19: a systematic review and meta-analysis of randomized controlled trials.,1,"Relevant to thromboprophylaxis and cardiovascular risks, but does not specifically address upadacitinib treatment.",codex_semantic_review,accepted
thrombosis_q022,Were there any safety signals indicating increased thromboembolic or cardiovascular risk associated with upadacitinib treatment?,91244f77090330dc566eae08da6698bb8fced8a9ac00aa5ae82fc5993ca95524,91244f77090330dc566eae08da6698bb8fced8a9ac00aa5ae82fc5993ca95524,cab456e2-6f5c-5de6-924d-12b63d503306,10.1097/CCM.0000000000006433,,Angiotensin-II and Thromboembolic Events: A Systematic Review.,0,"Different topic, focus on angiotensin-II rather than upadacitinib or its effects.",codex_semantic_review,accepted
thrombosis_q022,Were there any safety signals indicating increased thromboembolic or cardiovascular risk associated with upadacitinib treatment?,ad8fb93955dfbb1a8a7f5cc353f40c457a558842d4d89f9014bb9ef28219da33,ad8fb93955dfbb1a8a7f5cc353f40c457a558842d4d89f9014bb9ef28219da33,a08193d4-fc31-5cfd-99f3-fa83b1fba62c,10.1007/s00402-024-05675-x,,Incidence of venous thromboembolism in fracture below the knee with and without chemical thromboprophylaxis: a systematic review and meta-analysis.,0,Different intervention or outcome.,codex_semantic_review,accepted
thrombosis_q022,Were there any safety signals indicating increased thromboembolic or cardiovascular risk associated with upadacitinib treatment?,b5d2f03e949070639a4d3c14b01eb5c6e5e0ec9090ad459e819cbbb51e7d2cbe,b5d2f03e949070639a4d3c14b01eb5c6e5e0ec9090ad459e819cbbb51e7d2cbe,40c65357-e17d-5f1c-ad32-77bce6b68fc7,10.1002/14651858.CD013745.pub2,,Non-vitamin K antagonist oral anticoagulants (NOACs) after transcatheter aortic valve replacement (TAVR): a network meta-analysis.,1,"Partially relevant as it discusses the safety of NOACs after TAVR, but does not directly address thromboembolic or cardiovascular risk associated with upadacitinib treatment.",codex_semantic_review,accepted
thrombosis_q022,Were there any safety signals indicating increased thromboembolic or cardiovascular risk associated with upadacitinib treatment?,b6776797e4cfd3db95a154f85b6643b2ca2154c8b8d9f191b75716aff5313614,b6776797e4cfd3db95a154f85b6643b2ca2154c8b8d9f191b75716aff5313614,9a401410-3c72-5bf4-9aed-eb3e6fd41f5d,10.31138/mjr.171023.rof,,Risk of Major Adverse Cardiovascular Events and Venous Thromboembolism with JAK Inhibitors versus TNF Inhibitors in Rheumatoid Arthritis Patients: A Systematic Review and Meta-Analysis.,2,Direct evidence for the asked comparison between JAK inhibitors and TNF inhibitors in rheumatoid arthritis patients.,codex_semantic_review,accepted
thrombosis_q022,Were there any safety signals indicating increased thromboembolic or cardiovascular risk associated with upadacitinib treatment?,b6f9e814b61f767cf698a9fbd5fe1e6bb74d00b990d23e06e343668da2f2d4fc,b6f9e814b61f767cf698a9fbd5fe1e6bb74d00b990d23e06e343668da2f2d4fc,6aa9a850-97e5-5b78-bc38-7e01d450d9dc,10.1302/0301-620X.106B9.BJJ-2023-1252.R2,,Efficacy and safety of commonly used thromboprophylaxis agents following hip and knee arthroplasty.,2,"Direct evidence for the efficacy and safety profile of commonly used VTE prophylaxis agents, including those that may be relevant to upadacitinib treatment.",codex_semantic_review,accepted
thrombosis_q022,Were there any safety signals indicating increased thromboembolic or cardiovascular risk associated with upadacitinib treatment?,bd24bd8c3277b9a1d658c9783bf72d31b7850cab2886ead54fa1b927061ea8b6,bd24bd8c3277b9a1d658c9783bf72d31b7850cab2886ead54fa1b927061ea8b6,b89a7405-3b3b-5488-ac3a-aeca46caad0a,10.1007/s12325-023-02732-6,,Safety of Upadacitinib in Immune-Mediated Inflammatory Diseases: Systematic Literature Review of Indirect and Direct Treatment Comparisons of Randomized Controlled Trials.,2,"Direct evidence for the safety of upadacitinib, a JAK inhibitor, compared to other active treatments or placebo.",codex_semantic_review,accepted
thrombosis_q022,Were there any safety signals indicating increased thromboembolic or cardiovascular risk associated with upadacitinib treatment?,bf7fcd8ef132a8097e2a7f20c6a11a6dac7d285930bbb89ea76345f138f8599a,bf7fcd8ef132a8097e2a7f20c6a11a6dac7d285930bbb89ea76345f138f8599a,19e7e6e2-a5ac-5b27-b66d-58cc623471d1,10.1016/j.thromres.2024.109243,,Thromboembolic events associated with immune checkpoint inhibitors in cancer patients: A Bayesian network meta-analysis.,2,Direct evidence for the asked comparison.,codex_semantic_review,accepted
thrombosis_q022,Were there any safety signals indicating increased thromboembolic or cardiovascular risk associated with upadacitinib treatment?,c1790c9134745db2c79d8d39e979b809599ff54034584c3446eeaa551361b0aa,c1790c9134745db2c79d8d39e979b809599ff54034584c3446eeaa551361b0aa,4c754ddf-abbf-535d-b58c-4a3cab4de5ac,10.1186/s12891-024-08233-z,,The optimal dose of intravenous tranexamic acid for reducing blood loss in spinal surgery: a network meta-analysis.,0,Different intervention or outcome.,codex_semantic_review,accepted
thrombosis_q022,Were there any safety signals indicating increased thromboembolic or cardiovascular risk associated with upadacitinib treatment?,c4d29f9f1dbc56022415bd2d5fb1cda7acd5e5709de90056d04d559077cc8420,c4d29f9f1dbc56022415bd2d5fb1cda7acd5e5709de90056d04d559077cc8420,7c1931e9-9b5f-5043-94ce-a44c11aae576,10.1080/09546634.2025.2451804,,Janus kinase inhibitors and biologics for treatment of livedoid vasculopathy: a systematic review.,0,Different disease condition (livedoid vasculopathy) and treatment focus (JAK inhibitors and biologics).,codex_semantic_review,accepted
thrombosis_q022,Were there any safety signals indicating increased thromboembolic or cardiovascular risk associated with upadacitinib treatment?,c7028dff210d42077d37991a7f32bbb2041f2e7aa351c51c3e250c9f7958eb6d,c7028dff210d42077d37991a7f32bbb2041f2e7aa351c51c3e250c9f7958eb6d,d843a6ff-64a6-5d96-a9d4-4e884841d9b0,10.1177/10760296251364269,,Evaluating the Efficacy and Safety of Direct Oral Anticoagulants Compared to Vitamin K Antagonists in Patients with Antiphospholipid Syndrome: Updated Systematic Review and Meta-Analysis.,2,Direct comparison of DOACs and VKAs regarding VTE risk.,codex_semantic_review,accepted
thrombosis_q022,Were there any safety signals indicating increased thromboembolic or cardiovascular risk associated with upadacitinib treatment?,c79f57f943e6b26c808365f16df5f67992114589caa8a187fca1cf66fd0824da,c79f57f943e6b26c808365f16df5f67992114589caa8a187fca1cf66fd0824da,47cba59d-d382-58bf-bf55-bbe83cf9dd7b,10.1093/ehjcvp/pvae042,,Oral anticoagulation in patients with left ventricular thrombus: a systematic review and meta-analysis.,1,"Partial relevance as it discusses oral anticoagulation in patients with left ventricular thrombus, but does not directly address the question about upadacitinib treatment.",codex_semantic_review,accepted
thrombosis_q022,Were there any safety signals indicating increased thromboembolic or cardiovascular risk associated with upadacitinib treatment?,d2e4f02e214a3b400183270962d4e05a23f425b3c3e4eaaf3aa77e4ef052681d,d2e4f02e214a3b400183270962d4e05a23f425b3c3e4eaaf3aa77e4ef052681d,c22692a6-7cb9-5d49-8475-ab6dbe06ef21,10.1016/j.jtha.2024.06.018,,Risk of venous thromboembolism and arterial events in patients with hypoalbuminemia: a comprehensive meta-analysis of more than 2 million patients.,2,Direct evidence of increased risk of venous thromboembolism in patients with hypoalbuminemia.,codex_semantic_review,accepted
thrombosis_q022,Were there any safety signals indicating increased thromboembolic or cardiovascular risk associated with upadacitinib treatment?,d68b5814bebee218637f74abcfcfbbd0e85ede2b2322e4c2c282a85577067db3,d68b5814bebee218637f74abcfcfbbd0e85ede2b2322e4c2c282a85577067db3,07ecc81b-0714-5803-9afa-c60f512fee58,10.1097/MS9.0000000000002079,,Factor Xa inhibitors versus low-molecular-weight heparin for preventing coagulopathy following COVID-19: a systematic review and meta-analysis of randomized controlled trials.,0,"Focus on comparison between factor Xa inhibitors and low-molecular-weight heparin, not related to upadacitinib treatment.",codex_semantic_review,accepted
thrombosis_q022,Were there any safety signals indicating increased thromboembolic or cardiovascular risk associated with upadacitinib treatment?,d81521b0df1768d2e3bf3e3054b17bb6db52f1dfa867c4576f106ddcfacdea75,d81521b0df1768d2e3bf3e3054b17bb6db52f1dfa867c4576f106ddcfacdea75,b82d3705-3037-5fd4-a3e8-5bd82aa07c14,10.1016/j.ijcrp.2024.200298,,Efficacy and safety of drugs in residual cardiovascular risk: A systematic review of the literature.,0,"Different topic, focuses on residual cardiovascular risk rather than specific drug safety signals.",codex_semantic_review,accepted
thrombosis_q022,Were there any safety signals indicating increased thromboembolic or cardiovascular risk associated with upadacitinib treatment?,e4beeae90142078c94bec33ebcda5985f4a971ffdbf6e9d03a20e14b0bbb2034,e4beeae90142078c94bec33ebcda5985f4a971ffdbf6e9d03a20e14b0bbb2034,281e8b13-5feb-535d-a09e-f7167e9458b9,10.1016/j.rcsop.2024.100435,,Incidence of drug-related adverse events related to the use of high-alert drugs: A systematic review of randomized controlled trials.,0,"Systematic review of drug-related adverse events, not specifically related to thromboembolic or cardiovascular risk associated with upadacitinib treatment.",codex_semantic_review,accepted
thrombosis_q022,Were there any safety signals indicating increased thromboembolic or cardiovascular risk associated with upadacitinib treatment?,edb118abd8b837a0f9786b66cd8d22eeef4d569aefa6713102d134655a2bdeb2,edb118abd8b837a0f9786b66cd8d22eeef4d569aefa6713102d134655a2bdeb2,414aa730-89e7-5a22-9e90-feaa5036dca5,10.1016/j.jaccao.2023.10.009,,Comparing Anticoagulation Strategies for Venous Thromboembolism Associated With Active Cancer: A Systematic Review and Meta-Analysis.,1,"Comparative study on anticoagulation strategies for venous thromboembolism in patients with active cancer, but does not directly address the question about upadacitinib treatment",codex_semantic_review,accepted
thrombosis_q022,Were there any safety signals indicating increased thromboembolic or cardiovascular risk associated with upadacitinib treatment?,edd8acf4bb2020318dad56b817d3cea3b425e2d27839dbe6e4b8b237e850d841,edd8acf4bb2020318dad56b817d3cea3b425e2d27839dbe6e4b8b237e850d841,412a5de6-dbde-54a6-9f99-899d424f3146,10.1002/jha2.70031,,Direct Oral Anticoagulants Compared to Warfarin in Patients with Intermediate- to High-Risk Pulmonary Embolism: A Systematic Review and Meta-Analysis.,0,Different intervention or outcome.,codex_semantic_review,accepted
thrombosis_q022,Were there any safety signals indicating increased thromboembolic or cardiovascular risk associated with upadacitinib treatment?,eef8fc4632f1054caaa97f74cf8daca9f26cb21185164e0d30358602d0c84a4d,eef8fc4632f1054caaa97f74cf8daca9f26cb21185164e0d30358602d0c84a4d,267a3483-9043-58fe-b99e-4722a01c1482,10.31083/j.rcm2509321,,Safety and Effectiveness Outcomes between Apixaban Versus Vitamin K Antagonists in Atrial Fibrillation Patients on Dialysis.,0,Different comparison of anticoagulants in atrial fibrillation patients on dialysis.,codex_semantic_review,accepted
thrombosis_q022,Were there any safety signals indicating increased thromboembolic or cardiovascular risk associated with upadacitinib treatment?,fcecd5f9ff0a34c31c48ecd82b7f3ac44cf28c0b82b945bfa4fb881b49e7a42b,fcecd5f9ff0a34c31c48ecd82b7f3ac44cf28c0b82b945bfa4fb881b49e7a42b,e07a50fe-1a87-5a00-841c-57ab21502575,10.1161/JAHA.123.034176,,Anticoagulation for Patients With Concomitant Atrial Fibrillation and End-Stage Renal Disease: A Systematic Review and Network Meta-Analysis.,0,"Comparison of anticoagulation strategies for end-stage renal disease, not specifically upadacitinib or thromboembolic risk",codex_semantic_review,accepted
thrombosis_q022,Were there any safety signals indicating increased thromboembolic or cardiovascular risk associated with upadacitinib treatment?,ffa384164b239c60b1c13ed03600e6b41a6673120f711fb4690e5fa34fc10f8e,ffa384164b239c60b1c13ed03600e6b41a6673120f711fb4690e5fa34fc10f8e,9e1ffcef-3ef1-5576-985f-96d8ecaef407,10.1001/jamanetworkopen.2025.31204,,Comparative Safety of JAK Inhibitors vs TNF Antagonists in Immune-Mediated Inflammatory Diseases: A Systematic Review and Meta-Analysis.,2,"Direct comparison of JAK inhibitors (which includes upadacitinib) and TNF antagonists regarding adverse events, including potential thromboembolic or cardiovascular risks.",codex_semantic_review,accepted
thrombosis_q023,How did MR black blood thrombus imaging compare with contrast enhanced MRI and noncontrast MR venography in diagnosing cerebral venous thrombosis?,05721ac33a065e3ae0993a7229939685d2facb0b47026da4fc790155763d5267,05721ac33a065e3ae0993a7229939685d2facb0b47026da4fc790155763d5267,afc87d95-11d6-5ebd-bdee-1227bfeef1d9,10.1055/a-2239-0770,,Current Topics from the Revised German S2k Guideline on Diagnosis and Treatment of Venous Thromboembolism.,0,"Different topic, guideline on VTE diagnosis and treatment.",codex_semantic_review,accepted
thrombosis_q023,How did MR black blood thrombus imaging compare with contrast enhanced MRI and noncontrast MR venography in diagnosing cerebral venous thrombosis?,0893259f7b2cb6bd90da5a413797721971329293df3cbd379036b1d5ea7d9e6f,0893259f7b2cb6bd90da5a413797721971329293df3cbd379036b1d5ea7d9e6f,7feac167-8bd5-502f-9094-6ecda2cc6e4d,10.1093/bjr/tqaf065,,Unveiling gaps in MRI for penile Mondor's disease: a systematic review.,0,Different disease and anatomical focus.,codex_semantic_review,accepted
thrombosis_q023,How did MR black blood thrombus imaging compare with contrast enhanced MRI and noncontrast MR venography in diagnosing cerebral venous thrombosis?,375542ec7ab57aacde8e1724020ab96fbfdcb09bf332cf0867bcd8a61c3ebd67,375542ec7ab57aacde8e1724020ab96fbfdcb09bf332cf0867bcd8a61c3ebd67,b6a062e7-00c1-5aaf-a250-39b78df99a53,10.1177/15910199241230356,,Mechanical thrombectomy for the treatment of large vessel occlusion due to cancer-related cerebral embolism: A systematic review.,0,"Mechanical thrombectomy for large vessel occlusion due to cancer-related cerebral embolism, not relevant to CVT diagnosis.",codex_semantic_review,accepted
thrombosis_q023,How did MR black blood thrombus imaging compare with contrast enhanced MRI and noncontrast MR venography in diagnosing cerebral venous thrombosis?,4b4d442d46974d74dbbf01fd790e50c39d5c922544081af0c484f30fad97175b,4b4d442d46974d74dbbf01fd790e50c39d5c922544081af0c484f30fad97175b,31eaf392-d6a9-516c-a2c8-8ad157e2dbbf,10.7326/0003-4819-122-1-199501010-00008,,Accuracy of ultrasound for the diagnosis of deep venous thrombosis in asymptomatic patients after orthopedic surgery. A meta-analysis.,0,"Focus on ultrasound for DVT diagnosis, not MRI or venography.",codex_semantic_review,accepted
thrombosis_q023,How did MR black blood thrombus imaging compare with contrast enhanced MRI and noncontrast MR venography in diagnosing cerebral venous thrombosis?,690ef8df420524151ba7d6db15ae4f6cf26496122b4541410e49d391d0e34c1a,690ef8df420524151ba7d6db15ae4f6cf26496122b4541410e49d391d0e34c1a,6b4b37d2-3ba1-53a0-81ce-80a60b147cee,10.1177/15910199251336946,,Endovascular treatment of cerebral venous sinus thrombosis: A systematic review and meta-analysis of efficacy based on technique.,1,"Endovascular treatment of CVST, but does not compare with MR black blood thrombus imaging or contrast enhanced MRI and noncontrast MR venography.",codex_semantic_review,accepted
thrombosis_q023,How did MR black blood thrombus imaging compare with contrast enhanced MRI and noncontrast MR venography in diagnosing cerebral venous thrombosis?,6f71b768b29c44d71a210a6bfd6e2f89785470521f9c4fc622824a06c6b6033d,6f71b768b29c44d71a210a6bfd6e2f89785470521f9c4fc622824a06c6b6033d,535c7b0d-0bd7-596d-b42c-51d90c5309aa,10.3389/fcvm.2024.1420000,,Design-related bias in studies investigating diagnostic tests for venous thromboembolic diseases: a systematic review and meta-analysis.,0,"Design-related bias in studies investigating diagnostic tests for VTE, not relevant to the specific comparison asked.",codex_semantic_review,accepted
